Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
9.6,162.388580322266,1531.13,1960876.8,0
9.6,162.388595581055,1531.13,1960876.9,0
9.6,162.388610839844,1531.13,1960877.0,0
9.6,162.388641357422,1531.13,1960877.0,0
9.6,162.388656616211,1531.13,1960877.1,0
9.6,162.388671875,1531.13,1960877.3,0
9.6,162.388702392578,1531.13,1960877.4,0
9.9,160.247299194336,1531.351,1998597.1,0.3872
9.9,160.247314453125,1531.351,1998592.5,0
9.9,160.247329711914,1531.351,1998592.6,0.0728
10.0,160.247344970703,1531.351,1998592.8,0
10.0,160.247360229492,1531.351,1998592.9,0.8218
10.0,160.24739074707,1531.351,1998593.0,0
10.0,160.247406005859,1531.351,1998593.1,0
10.0,160.247421264648,1531.351,1998593.1,0
10.0,160.247451782227,1531.351,1998593.3,0
9.4,251.931243896484,1531.234,2028713.1,0.1722
9.4,251.931259155273,1531.234,2028708.4,0
9.4,251.931274414063,1531.234,2028708.4,0
9.4,251.931289672852,1531.234,2028708.6,0
9.4,251.931304931641,1531.234,2028708.8,0
9.4,251.931335449219,1531.234,2028708.9,0
9.4,251.931350708008,1531.234,2028709.0,0
9.4,251.931365966797,1531.234,2028709.1,0.9712
9.4,251.931396484375,1531.234,2028709.1,0
10.0,165.446441650391,1531.181,2058819.0,0.4054
10.0,165.44645690918,1531.181,2058814.8,0
10.0,165.446472167969,1531.181,2058814.9,0.6802
10.0,165.446502685547,1531.181,2058815.0,0
10.0,165.446517944336,1531.181,2058815.1,0
10.0,165.446533203125,1531.181,2058815.1,0
10.0,165.446548461914,1531.181,2058815.6,0
10.0,165.446563720703,1531.181,2058815.6,0
10.0,165.446594238281,1531.181,2058815.8,0
10.7,173.711212158203,1531.127,2088877.6,0.8678
10.7,173.711227416992,1531.127,2088873.5,0
